Sales Enquiry as of 31/10/2025,,,,,,,,,
Order Date,Product Code,Product,Customer,Product Group,Warehouse,Status,Quantity,Sub Total,Customer Type
02/10/2025,PSD-puck-54,Pesado Puck Diffuser Screen 54mm,PESADO-NEW,PESADO,Main Warehouse,Completed,2,68.19,Web
02/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
02/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,93.75,Web
02/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
02/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
02/10/2025,,Shipping Cost (Free US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
02/10/2025,PF00BR54WH-Riga-HY,Pesado HYBRID Naked Portafilter Breville 54mm - White/Riga,PESADO-NEW,PESADO,Main Warehouse,Completed,1,204.56,Web
02/10/2025,,Shipping Cost (Free US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
02/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,2,187.51,Web
02/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
02/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
02/10/2025,,Shipping Cost (Free US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
02/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
02/10/2025,EP-BR-18g,EP-BR-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,34.09,Web
02/10/2025,PSDjug-BK,Pesado Jug - Black (Black Ripple Edition),PESADO-NEW,PESADO,Main Warehouse,Completed,1,58.56,Web
02/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
02/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,76.71,Web
02/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
02/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
02/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
02/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,93.75,Web
01/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
01/10/2025,,Shipping Cost (Free US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/10/2025,PSD-TampingStation,Pesado Modular Tamping Station,PESADO-NEW,PESADO,Main Warehouse,Completed,1,204.54,Web
01/10/2025,V2-PSDring-58mm,Pesado Magnetic 58mm Dosing Ring,PESADO-NEW,PESADO,Main Warehouse,Completed,1,38.35,Web
01/10/2025,V2-PSD-distributor,Pesado Impact-Gravity Distributor 58.5mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,204.56,Web
01/10/2025,PSDT-WAVE-BKRiga,Pesado Tamper - Full Moon Wave Black/Riga,PESADO-NEW,PESADO,Main Warehouse,Completed,1,195.18,Web
01/10/2025,PSDcrusherRIGA,Pesado Clump Crusher - Riga,PESADO-NEW,PESADO,Main Warehouse,Completed,1,58.56,Web
01/10/2025,,Shipping Cost (Free US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
01/10/2025,PF00BR54WH-Iris-HY,Pesado HYBRID Naked Portafilter Breville 54mm - White/Iris,PESADO-NEW,PESADO,Main Warehouse,Completed,1,204.56,Web
01/10/2025,PSD-HE-54,Pesado He[%] Basket - Breville 54mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,110.80,Web
01/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
01/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
01/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.33,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.76,Web
01/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.31,Web
01/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.95,Web
01/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.31,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.71,Web
01/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
01/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.31,Web
01/10/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.95,Web
01/10/2025,,Shipping Cost (Free Shipping Australia Wide (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,64.56,Web
01/10/2025,EP-BR-18g,EP-BR-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,25.16,Web
01/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,76.71,Web
01/10/2025,,Shipping Cost (Free Shipping Australia Wide (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.74,Web
01/10/2025,EP-BR-18g,EP-BR-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,27.95,Web
01/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.31,Web
01/10/2025,V2-PSDcrusher-Stand,Pesado V2 Clump Crusher Stand (WDT tool),PESADO-NEW,PESADO,Main Warehouse,Completed,1,26.64,Web
01/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.31,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.74,Web
01/10/2025,,Shipping Cost (<0.5),PESADO-NEW,,China-W,Completed,1,39.90,Web
01/10/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,China-W,Completed,1,76.71,Web
01/10/2025,,Shipping Cost (Free Shipping Australia Wide (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/10/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,79.65,Web
01/10/2025,PSD-HE-LG,Pesado He[%] Basket - Large,PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.27,Web
01/10/2025,,Shipping Cost (Free Shipping Australia Wide (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.75,Web
01/10/2025,PSD-HE-54,Pesado He[%] Basket - Breville 54mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,79.20,Web
01/10/2025,,Shipping Cost (Australia Post Express),PESADO-NEW,,Main Warehouse,Completed,1,20.50,Web
01/10/2025,PF02BR58BK-Iris-HY,Pesado HYBRID Double Spouted Portafilter Breville 58mm - Black/Iris,PESADO-NEW,PESADO,Main Warehouse,Completed,1,181.71,Web
01/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.99,Web
01/10/2025,,Shipping Cost (Free US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,2,170.46,Web
01/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.31,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.72,Web
01/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.31,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.72,Web
01/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.31,Web
01/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.95,Web
01/10/2025,,Shipping Cost (Free Shipping Australia Wide (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.69,Web
01/10/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,27.94,Web
01/10/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
01/10/2025,,Shipping Cost (Free Shipping Australia Wide (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/10/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.99,Web
01/10/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,22.50,Web
01/10/2025,,Shipping Cost (Australia Post Standard),PESADO-NEW,,Main Warehouse,Completed,1,9.30,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,64.42,Web
01/10/2025,,Shipping Cost (Free Shipping Australia Wide (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.81,Web
01/10/2025,EP-18g,EP-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,27.89,Web
01/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.30,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.58,Web
01/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/10/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,93.75,Web
01/10/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
01/10/2025,,Shipping Cost (Free Shipping Australia Wide (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,64.42,Web
01/10/2025,PSD-puck-54,Pesado Puck Diffuser Screen 54mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,23.02,Web
01/10/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,25.10,Web
01/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
01/10/2025,EP-BR-18g,EP-BR-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,34.09,Web
01/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
01/10/2025,,Shipping Cost (Free Shipping Australia Wide (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/10/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,72.05,Web
01/10/2025,PF02BR58BK-Iris-HY,Pesado HYBRID Double Spouted Portafilter Breville 58mm - Black/Iris,PESADO-NEW,PESADO,Main Warehouse,Completed,1,159.63,Web
01/10/2025,PSD-HE-LG,Pesado He[%] Basket - Large,PESADO-NEW,PESADO,Main Warehouse,Completed,1,69.58,Web
01/10/2025,,Shipping Cost (Free Shipping Australia Wide (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.86,Web
01/10/2025,PRE-BR58-SET,Breville 58mm Hybrid Precision Set,PESADO-NEW,PESADO,Main Warehouse,Completed,1,259.54,Web
01/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.28,Web
01/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.95,Web
01/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.28,Web
01/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.75,Web
01/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
01/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.28,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.54,Web
01/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
01/10/2025,,Shipping Cost (<0.5),PESADO-NEW,,China-W,Completed,1,30.99,Web
01/10/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,China-W,Completed,1,91.43,Web
01/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.30,Web
01/10/2025,PSDHMODBKIRIS,Pesado Portafilter Handle Only - Black/Iris,PESADO-NEW,Modular Handle Only,Main Warehouse,Completed,1,74.33,Web
01/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
01/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
01/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.30,Web
01/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.84,Web
01/10/2025,,Shipping Cost (Free US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
01/10/2025,PF00BR54-FullPOM-HY,Pesado HYBRID Naked Portafilter Breville 54mm - Full POM,PESADO-NEW,PESADO,Main Warehouse,Completed,1,153.42,Web
01/10/2025,EP-BR-18g,EP-BR-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,34.09,Web
01/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,76.71,Web
01/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/10/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,PESADO-NEW,PESADO,Main Warehouse,Completed,1,93.75,Web
01/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/10/2025,PSD-HE-LG,Pesado He[%] Basket - Large,PESADO-NEW,PESADO,Main Warehouse,Completed,1,110.80,Web
01/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.30,Web
01/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.88,Web
01/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
01/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
01/10/2025,EP-BR-18g,EP-BR-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,34.09,Web
01/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.31,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.72,Web
01/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.31,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.72,Web
01/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.31,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.72,Web
01/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,93.75,Web
01/10/2025,,Shipping Cost (Free Shipping Australia Wide (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/10/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,72.13,Web
01/10/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,22.54,Web
01/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.31,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,63.11,Web
01/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.31,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,64.58,Web
01/10/2025,,Shipping Cost (Free Shipping Australia Wide (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.75,Web
01/10/2025,PSDcrusher-Bronze,Pesado Clump Crusher - Bronze,PESADO-NEW,PESADO,Main Warehouse,Completed,1,41.00,Web
01/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
01/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.31,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.75,Web
01/10/2025,,Shipping Cost (Free US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,2,170.46,Web
01/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.31,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.72,Web
01/10/2025,,Shipping Cost (Free US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/10/2025,PF00BR54-BSL-HY,Pesado HYBRID Naked Portafilter Breville 54mm - Black/Silver,PESADO-NEW,PESADO,Main Warehouse,Completed,1,171.83,Web
01/10/2025,PSD-Beanstand-combo,Magnetic Bean Stand With Single Dose Bean Cellar - 4pcs,PESADO-NEW,PESADO,Main Warehouse,Completed,1,115.06,Web
01/10/2025,PSD-puck-54,Pesado Puck Diffuser Screen 54mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,0.00,Web
01/10/2025,,Shipping Cost (Free US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,2,170.46,Web
01/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.31,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.72,Web
01/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/10/2025,PF02BR54-WHPOM,Pesado Double Spouted Portafilter Breville 54mm - White Full POM,PESADO-NEW,PESADO,Main Warehouse,Completed,1,153.42,Web
01/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/10/2025,EP-18g,EP-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,3,102.28,Web
01/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/10/2025,PF00MV-FullPOM-HY,Pesado HYBRID Naked Portafilter 5mm E61 - Full POM,PESADO-NEW,PESADO,Main Warehouse,Completed,1,153.42,Web
01/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
01/10/2025,,Shipping Cost (Free US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/10/2025,V2-PSDring-54mm,Pesado Magnetic 54mm Dosing Ring,PESADO-NEW,PESADO,Main Warehouse,Completed,1,38.35,Web
01/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
