Sales Enquiry as of 19/08/2025,,,,,,,,
Order Date,Product Code,Product,Customer,Product Group,Warehouse,Status,Quantity,Sub Total
03/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
03/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,70.80
03/07/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,PESADO-NEW,PESADO,Main Warehouse,Completed,1,66.00
03/07/2025,PSD-HE-LG,Pesado He[%] Basket - Large,PESADO-NEW,PESADO,Main Warehouse,Completed,1,78.00
03/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
03/07/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,21.90
03/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,75.67
03/07/2025,,Shipping Cost (<0.5),PESADO-NEW,,China-W,Completed,1,35.36
03/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,China-W,Completed,1,68.70
03/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
03/07/2025,PSDTMWSl,Pesado Tamper - White/Silver,PESADO-NEW,PESADO,Main Warehouse,Completed,1,108.00
03/07/2025,V2-PSDring-58mm,Pesado Magnetic 58mm Dosing Ring,PESADO-NEW,PESADO,Main Warehouse,Completed,1,27.00
03/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
03/07/2025,PSD-AD-SpringTamper,Pesado x AD C - Self Leveling Spring Tamper,PESADO-NEW,PESADO,Main Warehouse,Completed,1,143.33
03/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
03/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,70.05
03/07/2025,,Shipping Cost (Free Shipping - Pesado Korea),PESADO-NEW,,Pesado Korea,Completed,1,0.00
03/07/2025,PSD-Beanstand-combo,Magnetic Bean Stand With Single Dose Bean Cellar - 4pcs,PESADO-NEW,PESADO,Pesado Korea,Completed,1,96.17
03/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
03/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,70.10
03/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
03/07/2025,PF00BR54BK-Iris-HY,Pesado HYBRID Naked Portafilter Breville 54mm - Black/Iris,PESADO-NEW,PESADO,Main Warehouse,Completed,1,160.00
03/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
03/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,2,157.33
03/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
03/07/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,21.55
03/07/2025,EP-BR-18g,EP-BR-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,21.55
03/07/2025,PSD-HE-54,Pesado He[%] Basket - Breville 54mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,61.04
03/07/2025,PSD-puck-54,Pesado Puck Diffuser Screen 54mm,PESADO-NEW,PESADO,Main Warehouse,Completed,2,39.49
03/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
03/07/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,PESADO-NEW,PESADO,Main Warehouse,Completed,1,70.21
03/07/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,26.67
03/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,78.67
03/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
03/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,70.22
03/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
03/07/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,26.67
03/07/2025,PSD-HE-XL,Pesado He[%] Basket - Extra Large,PESADO-NEW,PESADO,Main Warehouse,Completed,1,86.67
03/07/2025,PSD-PuckHolder,Pesado Double Puck Screen Holder,PESADO-NEW,PESADO,Main Warehouse,Completed,1,26.67
03/07/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,26.67
03/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,78.67
03/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
03/07/2025,PSD-Beanstand-combo,Magnetic Bean Stand With Single Dose Bean Cellar - 4pcs,PESADO-NEW,PESADO,Main Warehouse,Completed,1,77.76
03/07/2025,PSD-AD-SpringTamper,Pesado x AD C - Self Leveling Spring Tamper,PESADO-NEW,PESADO,Main Warehouse,Completed,1,121.71
03/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
03/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,69.88
02/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
02/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,69.88
02/07/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,26.67
02/07/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,PESADO-NEW,PESADO,Main Warehouse,Completed,1,73.33
02/07/2025,,Shipping Cost (<0.5),PESADO-NEW,,China-W,Completed,1,20.40
02/07/2025,PSD-HE-XL,Pesado He[%] Basket - Extra Large,PESADO-NEW,PESADO,China-W,Completed,1,75.65
02/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
02/07/2025,V2-PSD-distributor,Pesado Impact-Gravity Distributor 58.5mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,118.37
02/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
02/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,75.72
02/07/2025,PF00MV-BSL-HY,Pesado HYBRID Naked Portafilter 5mm E61 - Black/Silver,PESADO-NEW,PESADO,Main Warehouse,Completed,1,119.56
02/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
02/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,70.15
02/07/2025,PSDjugWH,Pesado Jug - White,PESADO-NEW,PESADO,Main Warehouse,Completed,1,34.44
02/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
02/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,68.19
02/07/2025,PSD-HE-LG,Pesado He[%] Basket - Large,PESADO-NEW,PESADO,Main Warehouse,Completed,1,61.02
02/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
02/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,70.15
02/07/2025,PSD-HE-SM,Pesado He[%] Basket - Small,PESADO-NEW,PESADO,Main Warehouse,Completed,1,67.76
02/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
02/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,78.67
02/07/2025,PSD-HE-ME,Pesado He[%] Basket - Medium,PESADO-NEW,PESADO,Main Warehouse,Completed,1,86.67
02/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
02/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,66.00
02/07/2025,PSD-HE-ME,Pesado He[%] Basket - Medium,PESADO-NEW,PESADO,Main Warehouse,Completed,1,78.00
02/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
02/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,70.22
02/07/2025,,Shipping Cost (<0.5),PESADO-NEW,,China-W,Completed,1,54.72
02/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,China-W,Completed,2,149.92
02/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
02/07/2025,PSD-HE-ME,Pesado He[%] Basket - Medium,PESADO-NEW,PESADO,Main Warehouse,Completed,2,173.33
02/07/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,PESADO-NEW,PESADO,Main Warehouse,Completed,2,53.33
02/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,2,157.33
02/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
02/07/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,26.67
02/07/2025,PSD-HE-XL,Pesado He[%] Basket - Extra Large,PESADO-NEW,PESADO,Main Warehouse,Completed,2,173.33
02/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,78.67
02/07/2025,PFH00MV-HY,Pesado HYBRID Naked Portafilter Head Only - 5mm E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,90.00
02/07/2025,V2-PSDring-58mm,Pesado Magnetic 58mm Dosing Ring,PESADO-NEW,PESADO,Main Warehouse,Completed,1,30.00
02/07/2025,PSD-AD-SpringTamper,Pesado x AD C - Self Leveling Spring Tamper,PESADO-NEW,PESADO,Main Warehouse,Completed,1,160.00
02/07/2025,PSDdosingCup-WH-54,Pesado 54mm Dosing Cup - White,PESADO-NEW,PESADO,Main Warehouse,Completed,1,26.25
02/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
02/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,66.00
02/07/2025,PSD-HE-ME,Pesado He[%] Basket - Medium,PESADO-NEW,PESADO,Main Warehouse,Completed,1,78.00
02/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
02/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,70.02
02/07/2025,,Shipping Cost (<0.5),PESADO-NEW,,China-W,Completed,1,41.03
02/07/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,PESADO-NEW,PESADO,China-W,Completed,1,75.15
01/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
01/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,70.12
01/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
01/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,73.33
01/07/2025,DOSING_B,Dosing Bundle,PESADO-NEW,PESADO,Main Warehouse,Completed,1,70.00
01/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
01/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,75.82
01/07/2025,,Shipping Cost (0.5-1kg),PESADO-NEW,,China-W,Completed,1,34.49
01/07/2025,PF02MV-BSL-HY,Pesado HYBRID Double Spouted Portafilter 5mm E61 - Black/Silver,PESADO-NEW,PESADO,China-W,Completed,1,186.91
01/07/2025,,Shipping Cost (2-4kg),PESADO-NEW,,China-W,Completed,1,83.20
01/07/2025,PF02LM-BSL-HY,Pesado HYBRID Double Spouted Portafilter LM 6mm - Black/Silver,PESADO-NEW,PESADO,China-W,Completed,2,304.06
01/07/2025,DISTR_B,Distribution Bundle,PESADO-NEW,PESADO,China-W,Completed,1,162.09
01/07/2025,PSD-HE-ME,Pesado He[%] Basket - Medium,PESADO-NEW,PESADO,China-W,Completed,2,145.69
01/07/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.01
01/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,7.97
01/07/2025,PSD-PuckHolder,Pesado Double Puck Screen Holder,PESADO-NEW,PESADO,Main Warehouse,Completed,1,21.53
01/07/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,19.73
01/07/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,26.67
01/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,2,0.00
01/07/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,26.67
01/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,73.33
01/07/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,26.67
01/07/2025,PSD-HE-ME,Pesado He[%] Basket - Medium,PESADO-NEW,PESADO,Main Warehouse,Completed,1,86.67
01/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
01/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,66.00
01/07/2025,PSD-HE-LG,Pesado He[%] Basket - Large,PESADO-NEW,PESADO,Main Warehouse,Completed,1,78.00
01/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,7.95
01/07/2025,V2-PSDring-58mm,Pesado Magnetic 58mm Dosing Ring,PESADO-NEW,PESADO,Main Warehouse,Completed,1,26.63
01/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
01/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,75.72
01/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
01/07/2025,EP-22g,EP-22g Pesado Basket- electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,26.67
01/07/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,PESADO-NEW,PESADO,Main Warehouse,Completed,2,53.33
01/07/2025,PSD-PuckHolder,Pesado Double Puck Screen Holder,PESADO-NEW,PESADO,Main Warehouse,Completed,1,26.67
01/07/2025,PSDcrusherRAYA,Pesado Clump Crusher - Raya,PESADO-NEW,PESADO,Main Warehouse,Completed,1,45.80
01/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
01/07/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,PESADO-NEW,PESADO,Main Warehouse,Completed,2,146.67
01/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
01/07/2025,PF00LM-BSL-HY,Pesado HYBRID Naked Portafilter LM 6mm - Black/Silver,PESADO-NEW,PESADO,Main Warehouse,Completed,1,134.40
01/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
01/07/2025,PSD-HE-LG,Pesado He[%] Basket - Large,PESADO-NEW,PESADO,Main Warehouse,Completed,1,73.67
01/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,62.33
01/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
01/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,78.67
01/07/2025,PSD-HE-LG,Pesado He[%] Basket - Large,PESADO-NEW,PESADO,Main Warehouse,Completed,1,86.67
01/07/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.01
01/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
01/07/2025,PSD-HE-XL,Pesado He[%] Basket - Extra Large,PESADO-NEW,PESADO,Main Warehouse,Completed,1,67.79
01/07/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,26.67
01/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,78.67
01/07/2025,,Shipping Cost (<0.5),PESADO-NEW,,China-W,Completed,1,20.41
01/07/2025,PSDshot-mirror,Pesado Espresso Shot Mirror - Black,PESADO-NEW,PESADO,China-W,Completed,1,34.27
01/07/2025,V2-PSDring-58mm,Pesado Magnetic 58mm Dosing Ring,PESADO-NEW,PESADO,China-W,Completed,1,27.55
01/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
01/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,78.67
01/07/2025,PSD-HE-LG,Pesado He[%] Basket - Large,PESADO-NEW,PESADO,Main Warehouse,Completed,1,86.67
01/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
01/07/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,PESADO-NEW,PESADO,Main Warehouse,Completed,1,73.33
01/07/2025,PSD-HE-LG,Pesado He[%] Basket - Large,PESADO-NEW,PESADO,Main Warehouse,Completed,1,86.67
01/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
01/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,78.67
01/07/2025,PSD-HE-ME,Pesado He[%] Basket - Medium,PESADO-NEW,PESADO,Main Warehouse,Completed,1,86.67
01/07/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,26.67
01/07/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,PESADO-NEW,PESADO,Main Warehouse,Completed,1,73.33
01/07/2025,,Shipping Cost (<0.5),PESADO-NEW,,China-W,Completed,1,54.53
01/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,China-W,Completed,1,80.51
01/07/2025,EP-18g,EP-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,China-W,Completed,1,27.45
01/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
01/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,2,157.33
01/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
01/07/2025,V2-PSD-distributor,Pesado Impact-Gravity Distributor 58.5mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,136.00
01/07/2025,PSD-HE-ME,Pesado He[%] Basket - Medium,PESADO-NEW,PESADO,Main Warehouse,Completed,1,73.67
01/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
01/07/2025,PSD-HE-LG,Pesado He[%] Basket - Large,PESADO-NEW,PESADO,Main Warehouse,Completed,1,86.67
01/07/2025,PSDcrusher-Silver,Pesado Clump Crusher - Silver,PESADO-NEW,PESADO,Main Warehouse,Completed,1,45.80
01/07/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,26.67
01/07/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.01
01/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
01/07/2025,PSD-distributor-54m,Pesado Gravity Distributor 54mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,100.94
01/07/2025,PSDMODHSET-BBK,"Modular Handle Set - Black Black Portafilter Handle, Tamper Handle, Metallic Black Leva End",PESADO-NEW,PESADO,Main Warehouse,Completed,1,106.33
19/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,2,118.08
19/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.87
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.04
19/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,73.33
19/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,66.00
19/08/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
19/08/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Parked,3,259.60
19/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,73.33
19/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,73.33
19/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
19/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,1,69.27
19/08/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,PESADO-NEW,PESADO,Main Warehouse,Parked,1,21.65
19/08/2025,,Shipping Cost (DHL Express),PESADO-NEW,,Main Warehouse,Parked,1,23.05
19/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,4,277.09
19/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.87
19/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,1,69.27
19/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,73.33
19/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.87
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,51.95
19/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,73.33
19/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.87
19/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,1,69.27
19/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
19/08/2025,PF00MVBK-Riga-HY,Pesado HYBRID Naked Portafilter 5mm E61 - Black/Riga,PESADO-NEW,PESADO,Main Warehouse,Parked,1,125.96
19/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.04
19/08/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Parked,1,21.25
19/08/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
19/08/2025,V2-PSD-distributor,Pesado Impact-Gravity Distributor 58.5mm,PESADO-NEW,PESADO,Main Warehouse,Parked,1,176.00
19/08/2025,PSDshot-mirror,Pesado Espresso Shot Mirror - Black,PESADO-NEW,PESADO,Main Warehouse,Parked,1,41.07
19/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
19/08/2025,PSD-puck-54,Pesado Puck Diffuser Screen 54mm,PESADO-NEW,PESADO,Main Warehouse,Parked,1,29.33
19/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,73.33
19/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
19/08/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Parked,1,86.53
19/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.87
19/08/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,PESADO-NEW,PESADO,Main Warehouse,Parked,1,19.48
19/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
19/08/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,PESADO-NEW,PESADO,Main Warehouse,Parked,1,80.67
