Sales Enquiry as of 31/10/2025,,,,,,,,,
Order Date,Product Code,Product,Customer,Product Group,Warehouse,Status,Quantity,Sub Total,Customer Type
08/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
08/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
08/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.27,Web
08/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.60,Web
08/10/2025,,Shipping Cost (Free US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
08/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,2,170.46,Web
08/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.27,Web
08/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.37,Web
08/10/2025,,Shipping Cost (Free US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
08/10/2025,PF00BR58-BSL-HY,Pesado HYBRID Naked Portafilter Breville 58mm - Black/Silver,PESADO-NEW,PESADO,Main Warehouse,Completed,1,171.83,Web
08/10/2025,PSD-HE-LG,Pesado He[%] Basket - Large,PESADO-NEW,PESADO,Main Warehouse,Completed,1,99.72,Web
08/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
08/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
08/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
08/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
08/10/2025,,Shipping Cost (Free Shipping Australia Wide (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
08/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.44,Web
08/10/2025,PSD-puck-54,Pesado Puck Diffuser Screen 54mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,25.51,Web
08/10/2025,,Shipping Cost (Free US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
08/10/2025,PRE-BR58-SET,Breville 58mm Hybrid Precision Set,PESADO-NEW,PESADO,Main Warehouse,Completed,1,303.02,Web
08/10/2025,EP-22g,EP-22g Pesado Basket- electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,30.00,Web
08/10/2025,EP-18g,EP-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,30.00,Web
08/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
08/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
08/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
08/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
08/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
08/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,93.75,Web
08/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
08/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
08/10/2025,,Shipping Cost (Free US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
08/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
08/10/2025,PSD-Beanstand-combo,Magnetic Bean Stand With Single Dose Bean Cellar - 4pcs,PESADO-NEW,PESADO,Main Warehouse,Completed,1,127.85,Web
08/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
08/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
08/10/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,28.98,Web
08/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
08/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
08/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
08/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,75.00,Web
08/10/2025,,Shipping Cost (Free US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
08/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,93.75,Web
08/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
08/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
08/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
08/10/2025,EP-BR-18g,EP-BR-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,28.98,Web
08/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
08/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
08/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
08/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
08/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
08/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,93.75,Web
07/10/2025,,Shipping Cost (Free Shipping Australia Wide (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.45,Web
07/10/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,23.67,Web
07/10/2025,,Shipping Cost (<0.5),PESADO-NEW,,China-W,Completed,1,40.80,Web
07/10/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,PESADO-NEW,PESADO,China-W,Completed,1,87.43,Web
07/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
07/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
07/10/2025,,Shipping Cost (Free Shipping Australia Wide (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.44,Web
07/10/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,23.67,Web
07/10/2025,,Shipping Cost (Australia Post Standard),PESADO-NEW,,Main Warehouse,Completed,1,12.06,Web
07/10/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.65,Web
07/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.28,Web
07/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.75,Web
07/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.28,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.52,Web
07/10/2025,,Shipping Cost (Free US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
07/10/2025,PSDTMBBk,Pesado Tamper - Black/Black,PESADO-NEW,PESADO,Main Warehouse,Completed,1,153.42,Web
07/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.30,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.54,Web
07/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.30,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.54,Web
07/10/2025,,Shipping Cost (Free Shipping Australia Wide (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
07/10/2025,PF02NSBK-Riga,Pesado Double Spouted Portafilter NS - Black/Riga,PESADO-NEW,PESADO,Main Warehouse,Completed,2,297.31,Web
07/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.28,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.50,Web
07/10/2025,,Shipping Cost (Australia Post Standard),PESADO-NEW,,Main Warehouse,Completed,1,12.07,Web
07/10/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.71,Web
07/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.28,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.50,Web
07/10/2025,,Shipping Cost (Free Shipping Australia Wide (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
07/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.79,Web
07/10/2025,V2-PSDring-58mm,Pesado Magnetic 58mm Dosing Ring,PESADO-NEW,PESADO,Main Warehouse,Completed,1,31.13,Web
07/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.31,Web
07/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.96,Web
07/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
07/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,0.00,Web
07/10/2025,,Shipping Cost (Free Shipping Australia Wide (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,2,129.07,Web
07/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.31,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.71,Web
07/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.31,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.71,Web
07/10/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,0.02,Web
07/10/2025,,Shipping Cost (Free Shipping Australia Wide (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.81,Web
07/10/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,23.78,Web
07/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.33,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,63.18,Web
07/10/2025,,Shipping Cost (Free Shipping Australia Wide (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
07/10/2025,PF00BR54-BSL-HY,Pesado HYBRID Naked Portafilter Breville 54mm - Black/Silver,PESADO-NEW,PESADO,Main Warehouse,Completed,1,111.90,Web
07/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.33,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.81,Web
07/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.33,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,64.62,Web
07/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.33,Web
07/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,82.06,Web
07/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.33,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.81,Web
07/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.33,Web
07/10/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,82.06,Web
07/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.31,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.75,Web
07/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
07/10/2025,,Shipping Cost (Free US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Parked,1,0.00,Web
07/10/2025,PF02BR54-FullPOM-HY,Pesado HYBRID Double Spouted Portafilter Breville 54mm - Full POM,PESADO-NEW,PESADO,Main Warehouse,Parked,1,156.83,Web
07/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.31,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.75,Web
07/10/2025,,Shipping Cost (Australia Post Express),PESADO-NEW,,Main Warehouse,Completed,1,15.84,Web
07/10/2025,EP-18g,EP-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,27.95,Web
07/10/2025,PSD-HE-SM,Pesado He[%] Basket - Small,PESADO-NEW,PESADO,Main Warehouse,Completed,1,79.20,Web
07/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
07/10/2025,,Shipping Cost (Free US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,76.71,Web
07/10/2025,PF02BR54-BBK-HY,Pesado HYBRID Double Spouted Portafilter Breville 54mm - Black/Black,PESADO-NEW,PESADO,Main Warehouse,Completed,1,210.18,Web
07/10/2025,,Shipping Cost (DHL express Int),PESADO-NEW,,Main Warehouse,Completed,1,52.89,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
07/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.33,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.78,Web
07/10/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
07/10/2025,,Shipping Cost (Free Shipping Australia Wide (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.78,Web
07/10/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,27.96,Web
07/10/2025,,Shipping Cost (DHL express Int),PESADO-NEW,,Main Warehouse,Completed,1,52.89,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
07/10/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,28.98,Web
07/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.33,Web
07/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,82.02,Web
07/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.33,Web
07/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,82.02,Web
07/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
07/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
07/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
07/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,93.75,Web
07/10/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
07/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.33,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,63.16,Web
07/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.33,Web
07/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,82.02,Web
07/10/2025,,Shipping Cost (Standard Australian Shipping (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,9.33,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,64.59,Web
07/10/2025,,Shipping Cost (Free US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
07/10/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,2,187.51,Web
07/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,93.75,Web
07/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
07/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
07/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
07/10/2025,PSD-HD-MV58,High Diffusion shower screen for Breville 58,PESADO-NEW,PESADO,Main Warehouse,Completed,1,93.75,Web
07/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
07/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
07/10/2025,EP-BR-18g,EP-BR-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,28.98,Web
07/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
07/10/2025,,Shipping Cost (Free US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
07/10/2025,PSDT-BKBase-BBK,Pesado 58mm tamper - black base - black/black,PESADO-NEW,PESADO,Main Warehouse,Completed,1,153.42,Web
07/10/2025,PSD-TampingStation,Pesado Modular Tamping Station,PESADO-NEW,PESADO,Main Warehouse,Completed,1,204.54,Web
07/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
07/10/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
07/10/2025,,Shipping Cost (Free Shipping Australia Wide (Tracked + Insured)),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.79,Web
07/10/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,27.96,Web
07/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
07/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
07/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,76.71,Web
07/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,76.71,Web
07/10/2025,,Shipping Cost (Standard US Shipping (Tracked + Insured + Tariffs Covered)),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
07/10/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
